inventory_id,event_name,venue_name,event_date,event_id,quantity,section,row,seats,internal_notes,public_notes,tags,list_price,face_price,taxed_cost,cost,hide_seats,in_hand,in_hand_date,instant_transfer,files_available,split_type,stock_type,zone,shown_quantity
3441311139,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,5,316,C,"11,12,13,14,15",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441311141,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,5,316,G,"10,11,7,8,9",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441311142,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,3,316,H,"10,11,9",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441311143,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,5,316,J,"10,11,7,8,9",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441311144,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,5,316,K,"10,11,7,8,9",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441321147,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,3,316,L,"13,14,15",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441321149,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,9,316,M,"10,11,12,13,14,15,7,8,9",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441321151,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,3,316,N,"13,14,15",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441321153,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,3,316,P,"13,14,15",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441321155,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,3,316,Q,"13,14,15",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441321159,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,2,316,R,"14,15",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441321161,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,2,316,S,"3,4",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441321162,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,2,316,D,"10,9",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441321163,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,3,317,B,"10,11,9",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441321165,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,3,317,C,"10,11,9",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441321168,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,2,317,D,"11,12",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441321170,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,10,317,E,"10,11,12,13,4,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441381172,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,2,317,F,"10,11",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441381173,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,3,317,G,"10,11,9",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441381174,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,4,317,H,"10,11,12,9",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441381176,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,3,317,J,"11,12,13",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441381177,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,4,317,K,"11,12,13,14",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441381180,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,5,317,L,"15,16,17,18,19",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441381184,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,2,317,M,"17,18",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441381187,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,9,317,N,"13,14,15,16,17,18,19,20,21",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441381190,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,2,317,P,"21,22",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441381194,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,6,317,Q,"17,18,19,20,21,22",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3441381198,Nate Bargatze,"KFC Yum! Center, Louisville, KY",2025-10-05T19:00:00,5393049,7,317,R,"14,15,16,17,18,19,20",-tnow -tmplus -stub,xfer,AWS,137.8,106,106,106,Y,N,2025-10-04,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320444,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,116,11,"13,14,15",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320445,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,116,12,"10,11",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320447,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,116,13,"15,16,17",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320449,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,116,15,"4,5,6",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320451,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,4,116,16,"3,4,5,6",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320453,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,116,18,"7,8",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320454,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,116,19,"19,20,21",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320456,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,116,20,"19,20",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320458,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,116,21,"21,22,23",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320461,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,116,22,"21,22,23",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320462,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,117,10,"5,6,7",-tnow -tmplus -stub,xfer,AWS,87.10000000000001,67,67,67,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320463,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,117,11,"3,4,5",-tnow -tmplus -stub,xfer,AWS,87.10000000000001,67,67,67,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320464,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,117,14,"3,4,5",-tnow -tmplus -stub,xfer,AWS,87.10000000000001,67,67,67,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320465,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,117,8,"1,2,3",-tnow -tmplus -stub,xfer,AWS,87.10000000000001,67,67,67,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320468,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,117,19,"5,6",-tnow -tmplus -stub,xfer,AWS,71.5,55,55,55,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320471,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,117,6,"10,11,9",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320472,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,119,10,"5,6,7",-tnow -tmplus -stub,xfer,AWS,87.10000000000001,67,67,67,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320474,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,119,13,"7,8",-tnow -tmplus -stub,xfer,AWS,87.10000000000001,67,67,67,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320475,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,7,119,14,"3,4,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,87.10000000000001,67,67,67,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320479,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,120,17,"17,18,19",-tnow -tmplus -stub,xfer,AWS,87.10000000000001,67,67,67,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320480,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,5,120,14,"10,11,12,13,14",-tnow -tmplus -stub,xfer,AWS,87.10000000000001,67,67,67,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320484,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,4,120,15,"3,4,5,6",-tnow -tmplus -stub,xfer,AWS,87.10000000000001,67,67,67,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320487,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,4,120,16,"6,7,8,9",-tnow -tmplus -stub,xfer,AWS,87.10000000000001,67,67,67,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320491,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,120,18,"3,4",-tnow -tmplus -stub,xfer,AWS,87.10000000000001,67,67,67,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320496,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,120,19,"7,8",-tnow -tmplus -stub,xfer,AWS,87.10000000000001,67,67,67,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320497,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,120,3,"5,6,7",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320498,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,120,4,"5,6",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320500,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,120,5,"1,2,3",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320502,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,120,6,"1,2",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320503,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,5,120,7,"10,11,7,8,9",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320504,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,120,8,"10,9",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320505,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,120,9,"3,4",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320507,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,121,10,"7,8",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320508,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,121,4,"4,5",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320511,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,121,5,"1,2",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320513,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,121,6,"1,2",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438320515,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,121,7,"11,12,13",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330518,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,121,8,"11,12,13",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330521,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,121,9,"1,2",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330522,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,121,17,"11,12",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330523,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,4,121,11,"3,4,5,6",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330524,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,121,12,"3,4",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330527,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,121,13,"7,8,9",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330529,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,121,14,"5,6",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330530,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,121,15,"11,12",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330531,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,121,16,"5,6",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330533,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,121,18,"3,4",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330534,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,4,121,19,"3,4,5,6",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330536,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,121,20,"10,9",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330538,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,121,21,"7,8",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330539,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,122,10,"5,6,7",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330541,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,7,122,11,"3,4,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330542,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,122,12,"10,11",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330544,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,122,13,"11,12,13",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330545,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,122,8,"10,11,9",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330546,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,7,122,9,"10,11,5,6,7,8,9",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330547,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,122,17,"11,12",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330548,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,122,16,"13,14",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330549,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,122,18,"3,4",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330550,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,4,122,19,"1,2,3,4",-tnow -tmplus -stub,xfer,AWS,103.35000000000001,79.5,79.5,79.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330551,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,123,10,"5,6,7",-tnow -tmplus -stub,xfer,AWS,128.05,98.5,98.5,98.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330554,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,123,17,"8,9",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330555,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,123,11,"5,6,7",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330557,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,123,15,"11,12",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330558,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,3,123,16,"10,11,12",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330560,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,123,19,"5,6",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330562,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,123,20,"7,8",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
3438330566,Billy Strings,"Dickies Arena, Fort Worth, TX",2025-12-12T19:30:00,5753222,2,125,22,"6,7",-tnow -tmplus -stub,xfer,AWS,121.55,93.5,93.5,93.5,Y,N,2025-12-11,N,N,NEVERLEAVEONE,MOBILE_TRANSFER,N,N
