inventory_id,event_name,venue_name,event_date,event_id,quantity,section,row,seats,barcodes,internal_notes,public_notes,tags,list_price,face_price,taxed_cost,cost,hide_seats,in_hand,in_hand_date,instant_transfer,files_available,split_type,custom_split,stock_type,zone,shown_quantity,passthrough,mapping_id
05006129E6C33E60-209-11-10,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,15,209,11,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",179588472509170606541156|2805615968673257206021|341002352674934362616704|176319191862418475945102|499565985930194659250365|22452151188944807859931|841083304579252108025375|180525508676824608056641|180836656779623293207380|832020925889901423296740|734567708423530758841459|222789288898955881868670|889834664034341251641578|376572827326666147901538|226202362696788342279702,These are internal notes. @sec[209],These are 11 Row,john drew don,58.02,33.75,52.74666666666667,52.74666666666667,Y,N,2025-07-31,N,Y,CUSTOM,"8,15",MOBILE_TRANSFER,N,8,128shd8923kjej47,
05006129E6C33E60-209-11-3,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,7,209,11,"3,4,5,6,7,8,9",829221980877292116444265|653790500861698013946020|753084401203114824510505|54810215009314316542401|523232085422661606250729|422721654458853619471161|27759038688246377812027,These are internal notes. @sec[209],These are 11 Row,john drew don,58.61,33.75,53.28,53.28,Y,N,2025-07-31,N,Y,CUSTOM,"4,7",MOBILE_TRANSFER,N,4,128shd8923kjej47,
05006129E6C33E60-209-12-10,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,5,209,12,"10,11,12,13,14",417001405165485912104003|579031528263971520312556|454782259130264507151878|826921330959424299119319|120059565443101095368976,These are internal notes. @sec[209],These are 12 Row,john drew don,59.05,33.75,53.68,53.68,Y,N,2025-07-31,N,Y,CUSTOM,"3,5",MOBILE_TRANSFER,N,3,128shd8923kjej47,
05006129E6C33E60-209-12-2,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,8,209,12,"2,3,4,5,6,7,8,9",469450175501863162844071|20481781065904143243424|352074828192554493807560|416961877338310044247690|671745843295175757382222|66308810505446822137553|73581420312761268956485|329929651813408215760290,These are internal notes. @sec[209],These are 12 Row,john drew don,58.47,33.75,53.155,53.155,Y,N,2025-07-31,N,Y,CUSTOM,"4,8",MOBILE_TRANSFER,N,4,128shd8923kjej47,
05006129E6C33E60-209-13-10,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,15,209,13,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",18901612668791626650371|415145592866875516683240|630081077651613638861327|11881500164383829472759|643923732248558461580625|193655146162880549474648|555662795332930118144155|920105283934770896286138|777577866731474996624425|463751528495692065923493|984720377028577131732605|901773993600892405219872|827293731926457806022168|525038495929463513555911|562987134267840295313325,These are internal notes. @sec[209],These are 13 Row,john drew don,58.02,33.75,52.74666666666667,52.74666666666667,Y,N,2025-07-31,N,Y,CUSTOM,"8,15",MOBILE_TRANSFER,N,8,128shd8923kjej47,
05006129E6C33E60-209-13-3,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,7,209,13,"3,4,5,6,7,8,9",164569408585855022091357|308268039562864143167244|425486087446564211741855|6799506300922662343845|353222526045581431722023|792268516681184921794275|15323984627485582508591,These are internal notes. @sec[209],These are 13 Row,john drew don,58.61,33.75,53.28,53.28,Y,N,2025-07-31,N,Y,CUSTOM,"4,7",MOBILE_TRANSFER,N,4,128shd8923kjej47,
05006129E6C33E60-209-14-10,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,15,209,14,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",415291677206497211386141|404030376330880154606636|982032238202290610708446|721133475016299261777846|275086128349445095477163|744178001360887607952713|619762988326455083970480|663333209218957275528577|332689885943248539402897|31517313143614776810085|38334442600310201389648|940894450248497199029194|854790012013576820041143|41570218217359737368813|485728760678253305241741,These are internal notes. @sec[209],These are 14 Row,john drew don,58.02,33.75,52.74666666666667,52.74666666666667,Y,N,2025-07-31,N,Y,CUSTOM,"8,15",MOBILE_TRANSFER,N,8,128shd8923kjej47,
05006129E6C33E60-209-14-3,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,7,209,14,"3,4,5,6,7,8,9",565824946552509301581595|377139263881160977816136|134423902171895128003545|725153743721240812466075|237419691288807447887881|64834342767574998772294|10259516253488930323583,These are internal notes. @sec[209],These are 14 Row,john drew don,58.61,33.75,53.28,53.28,Y,N,2025-07-31,N,Y,CUSTOM,"4,7",MOBILE_TRANSFER,N,4,128shd8923kjej47,
05006129E6C33E60-209-5-16,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,2,209,5,"16,17",598148534845961429652649|816502182756659218020687,These are internal notes. @sec[209],These are 5 Row,john drew don,61.36,33.75,55.78,55.78,Y,N,2025-07-31,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47,
05006129E6C33E60-209-7-19,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,2,209,7,"19,20",480787755368358864898904|734170162636383614839099,These are internal notes. @sec[209],These are 7 Row,john drew don,61.36,33.75,55.78,55.78,Y,N,2025-07-31,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47,
05006129E6C33E60-209-8-7,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,2,209,8,"7,8",90007759071719737387026|95828775786516941462302,These are internal notes. @sec[209],These are 8 Row,john drew don,61.36,33.75,55.78,55.78,Y,N,2025-07-31,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47,
05006129E6C33E60-209-8-21,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,2,209,8,"21,22",3792542890059533214936|598680731907398029922898,These are internal notes. @sec[209],These are 8 Row,john drew don,61.36,33.75,55.78,55.78,Y,N,2025-07-31,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47,
05006129E6C33E60-209-9-10,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,3,209,9,"10,11,12",347173171245327707461491|645565352532489731615394|198169221475121066488838,These are internal notes. @sec[209],These are 9 Row,john drew don,60.07,33.75,54.61333333333333,54.61333333333333,Y,N,2025-07-31,N,Y,CUSTOM,"2,3",MOBILE_TRANSFER,N,2,128shd8923kjej47,
05006129E6C33E60-209-9-23,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,2,209,9,"23,24",680248082793461749884736|873732093599855616146029,These are internal notes. @sec[209],These are 9 Row,john drew don,61.36,33.75,55.78,55.78,Y,N,2025-07-31,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47,
05006129E6C33E60-209-15-10,Dude Perfect Hero World Tour,"Gainbridge Fieldhouse, Indianapolis, IN",2025-08-01T14:59:00.000Z,05006129E6C33E60,15,209,15,"10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",551223342179363925939075|853192930277500741366035|117697866857351535532593|565163712690501104150477|179599552002687054873591|866805955764466020228939|41081926389787122563352|621472701659434898960405|981484895135334056705971|307278141582994372236372|15803420998691066180554|133328865637806987447836|419161502259772383973181|603579545598349993112802|43859098177846966569518,These are internal notes. @sec[209],These are 15 Row,john drew don,51.81,28.75,47.096666666666664,47.096666666666664,Y,N,2025-07-31,N,Y,CUSTOM,"8,15",MOBILE_TRANSFER,N,8,128shd8923kjej47,
