inventory_id,event_name,venue_name,event_date,event_id,quantity,section,row,seats,barcodes,internal_notes,public_notes,tags,list_price,face_price,taxed_cost,cost,hide_seats,in_hand,in_hand_date,instant_transfer,files_available,split_type,custom_split,stock_type,zone,shown_quantity,passthrough,mapping_id
01006228B1D43104-121R-DD-7,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,3,121R,DD,"7,8,9",523963738785441591902774|564494538900322379076405|88747991677532074060991,These are internal notes. @sec[121R],These are DD Row,john drew don,145.69,95.75,116.55,116.55,Y,N,2025-05-07,N,Y,CUSTOM,"2,3",MOBILE_TRANSFER,N,2,128shd8923kjej47,
01006228B1D43104-121R-EE-10,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,3,121R,EE,"10,11,12",583392440513541228067076|600144925745123521929930|396424280131606751785480,These are internal notes. @sec[121R],These are EE Row,john drew don,145.69,95.75,116.55,116.55,Y,N,2025-05-07,N,Y,CUSTOM,"2,3",MOBILE_TRANSFER,N,2,128shd8923kjej47,
01006228B1D43104-121R-EE-3,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,7,121R,EE,"3,4,5,6,7,8,9",260855953687601812814522|388114897323414228150274|60600045520100980935764|924140331711875855455855|215977696654150899284438|82488062309703869644342|161927644326538634309849,These are internal notes. @sec[121R],These are EE Row,john drew don,144.61,95.75,115.69,115.69,Y,N,2025-05-07,N,Y,CUSTOM,"4,7",MOBILE_TRANSFER,N,4,128shd8923kjej47,
01006228B1D43104-122-J-3,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,2,122,J,"3,4",94825949900699475781391|889265928855978312333472,These are internal notes. @sec[122],These are J Row,john drew don,146.63,95.75,117.3,117.3,Y,N,2025-05-07,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47,
01006228B1D43104-122-K-5,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,2,122,K,"5,6",744427520444985042300446|473377970785832894839455,These are internal notes. @sec[122],These are K Row,john drew don,146.63,95.75,117.3,117.3,Y,N,2025-05-07,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47,
01006228B1D43104-201-D-12,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,4,201,D,"12,13,14,15",379773950756581386462242|579949543626817265131325|123777551052619069613946|52650690410132282479547,These are internal notes. @sec[201],These are D Row,john drew don,118.03,75.75,94.42,94.42,Y,N,2025-05-07,N,Y,CUSTOM,"2,4",MOBILE_TRANSFER,N,2,128shd8923kjej47,
01006228B1D43104-201-E-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,201,E,"4,5,6,7,8,9,10,11,12,13,14,15",613970646474190936284867|854768450892109501953344|877920407054618577407171|974941793570318268324577|982150355124139523808676|786394008218580130516736|492839114727214237196577|2616409130857072311157|369537870728628771894119|208417510249669015317648|850201282520967184963394|20816227151819876091173,These are internal notes. @sec[201],These are E Row,john drew don,117.09,75.75,93.67,93.67,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-201-F-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,201,F,"4,5,6,7,8,9,10,11,12,13,14,15",143585913096765768908503|292473156973878809384155|94124893603236162388187|2536651245777937746958|587267675363917303053497|513509985433573682478206|110002643196859027902182|928857584501672311973867|465989734333451083023184|313060918862373187600096|807480782785217092472443|446956699393527822942894,These are internal notes. @sec[201],These are F Row,john drew don,117.09,75.75,93.67,93.67,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-201-G-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,201,G,"4,5,6,7,8,9,10,11,12,13,14,15",664135262108883469201247|952418295663782229167282|142731681050479789446153|95437797819949361153740|69794056343349814740639|304511549721254938403716|766042445168375615942031|61393978870281031192904|798180493410937019850613|941857316837469426918224|24729437844193463243540|131973515314543021751241,These are internal notes. @sec[201],These are G Row,john drew don,117.09,75.75,93.67,93.67,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-201-H-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,201,H,"4,5,6,7,8,9,10,11,12,13,14,15",286118613536624780102541|322101058780706111726015|532986454096739563764026|657376601091198625702303|829146183478599245846248|233174379266709590684387|694534450703411311558042|83617699823165499864287|270137490670183565197099|45428559403111914900119|144792580086153583779418|1755975702311353746269,These are internal notes. @sec[201],These are H Row,john drew don,117.09,75.75,93.67,93.67,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-201-J-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,201,J,"4,5,6,7,8,9,10,11,12,13,14,15",2855040686772501907868|247474259416807003967087|965328696565552377785033|936723898038234894796521|328782502453812524285183|85322658637587011708024|466481295997680263138857|14540934398088334037692|412789267502606247412045|71899399612782041341720|647526562010362661742199|834952852070318095546228,These are internal notes. @sec[201],These are J Row,john drew don,117.09,75.75,93.67,93.67,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-201-N-13,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,3,201,N,"13,14,15",17364323431662594793598|294121492024497170760097|220525866595909186564361,These are internal notes. @sec[201],These are N Row,john drew don,92.56,55.75,74.05,74.05,Y,N,2025-05-07,N,Y,CUSTOM,"2,3",MOBILE_TRANSFER,N,2,128shd8923kjej47,
01006228B1D43104-201-O-11,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,3,201,O,"11,12,13",108936285293801046638841|102659439998853382116710|9489057607841152332308,These are internal notes. @sec[201],These are O Row,john drew don,92.56,55.75,74.05,74.05,Y,N,2025-05-07,N,Y,CUSTOM,"2,3",MOBILE_TRANSFER,N,2,128shd8923kjej47,
01006228B1D43104-201-P-7,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,9,201,P,"7,8,9,10,11,12,13,14,15",212831156674646937084110|985609464203361544849939|65476441720982197419415|77355221542770221682225|703401492418928935243256|109801324912116127601096|362682982103316624291437|333950799270671221814887|179279306579695760274387,These are internal notes. @sec[201],These are P Row,john drew don,91.31,55.75,73.05,73.05,Y,N,2025-05-07,N,Y,CUSTOM,"5,9",MOBILE_TRANSFER,N,5,128shd8923kjej47,
01006228B1D43104-201-Q-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,201,Q,"4,5,6,7,8,9,10,11,12,13,14,15",524996531017914602979246|2341797975134678576491|837219471445574907827662|33166838510295441445554|525912378981847910318458|27449053108487276153013|709206415592829340869089|388887168052573871272224|176156265893748405099101|914489444615291858687640|622097998823371436541377|390387253675463289295548,These are internal notes. @sec[201],These are Q Row,john drew don,91.15,55.75,72.92,72.92,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-201-R-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,201,R,"4,5,6,7,8,9,10,11,12,13,14,15",601147955542285036761092|814489126959571121339830|38848315959320433591382|9108346717452190058104|232604538144406782165365|570720405178294540607077|955872080190242654264813|100059011586518681244596|698674462519508634531932|64370424492592982791920|453522655702869054525009|666119099083901534029381,These are internal notes. @sec[201],These are R Row,john drew don,91.15,55.75,72.92,72.92,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-201-S-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,201,S,"4,5,6,7,8,9,10,11,12,13,14,15",617090084454310926938741|930202512188881618887201|562409937574358362938259|32945735454309031738343|96657082346854762858455|635090992309563993562080|767307157909176797327260|721646942927566455366548|413280397861830736538578|8471496812156694246608|380810436939812984794321|587451118510407358548699,These are internal notes. @sec[201],These are S Row,john drew don,91.15,55.75,72.92,72.92,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-201-T-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,10,201,T,"4,5,6,7,8,9,10,11,12,13",248293847652315004233032|674846502004121054278038|487812196268253961065774|665898512864116716380512|955730469526827632335284|357216296731157869890694|236875363785471966747|666459641382303968655955|662708915265741498154422|377976233471748305605028,These are internal notes. @sec[201],These are T Row,john drew don,91.25,55.75,73,73,Y,N,2025-05-07,N,Y,CUSTOM,"5,10",MOBILE_TRANSFER,N,5,128shd8923kjej47,
01006228B1D43104-201-U-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,5,201,U,"4,5,6,7,8",378558724992973360556337|431515212957353069877825|493307148274526253656751|539041571812303115041400|816132912659941320231906,These are internal notes. @sec[201],These are U Row,john drew don,91.81,55.75,73.45,73.45,Y,N,2025-05-07,N,Y,CUSTOM,"3,5",MOBILE_TRANSFER,N,3,128shd8923kjej47,
01006228B1D43104-201-V-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,7,201,V,"4,5,6,7,8,9,10",280913401390595221899194|568162001194962209939607|846621006546679748595188|461439729015995658654152|241893137425190735453673|209216740316434287716849|158278637635127286601455,These are internal notes. @sec[201],These are V Row,john drew don,91.49,55.75,73.19,73.19,Y,N,2025-05-07,N,Y,CUSTOM,"4,7",MOBILE_TRANSFER,N,4,128shd8923kjej47,
01006228B1D43104-202-F-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,7,202,F,"4,5,6,7,8,9,10",956748245743822029951043|20253078871522298255431|718365456669131801614505|230948648073534132906290|688272358648243059519080|58445632919517648304019|51704025928983274136081,These are internal notes. @sec[202],These are F Row,john drew don,117.42,75.75,93.94,93.94,Y,N,2025-05-07,N,Y,CUSTOM,"4,7",MOBILE_TRANSFER,N,4,128shd8923kjej47,
01006228B1D43104-202-G-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,202,G,"4,5,6,7,8,9,10,11,12,13,14,15",166210500292314774326646|79507998313265956163803|88933739133341642859224|295325283972734955504903|22742185626075140545672|602910801223347756513578|148761975251408183108748|44014128476735013350414|400804379005798253427683|176548067457778879421786|681366833029388509278418|149948229766241241272930,These are internal notes. @sec[202],These are G Row,john drew don,117.09,75.75,93.67,93.67,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-202-H-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,202,H,"4,5,6,7,8,9,10,11,12,13,14,15",710468731012228187763267|507002121887237626973287|88273815665910773882233|77055089409419950423285|90791291758977348776220|123028504137513018675102|286439637420169984326474|424019462597401909843980|92390551133844233710949|683596536853616250028304|414631288920994086150829|163534252678423301426686,These are internal notes. @sec[202],These are H Row,john drew don,117.09,75.75,93.67,93.67,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-202-J-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,202,J,"4,5,6,7,8,9,10,11,12,13,14,15",381072895626358975808233|62335856537633644175588|742583174755412824138612|12034038380271002910962|997078147346601600542727|78876786609341974479016|733425256088416124764271|1772020282765523921876|536606027308614342691778|122966056398709936883069|99634730848165215435649|602742631700857551624791,These are internal notes. @sec[202],These are J Row,john drew don,117.09,75.75,93.67,93.67,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-202-K-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,4,202,K,"4,5,6,7",844705295740930056086592|245977653159852191575333|944450507447876319980118|52403105879214440686557,These are internal notes. @sec[202],These are K Row,john drew don,92.09,55.75,73.67,73.67,Y,N,2025-05-07,N,Y,CUSTOM,"2,4",MOBILE_TRANSFER,N,2,128shd8923kjej47,
01006228B1D43104-202-L-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,10,202,L,"4,5,6,7,8,9,10,11,12,13",224327565582832566720744|835096624458316018022621|234063952589174309287021|207720057269801858405095|820837636612946128121259|910944793905773475630683|288150802848218097912|702159812191575304862874|278734255517805581820268|164213971889655567677633,These are internal notes. @sec[202],These are L Row,john drew don,91.25,55.75,73,73,Y,N,2025-05-07,N,Y,CUSTOM,"5,10",MOBILE_TRANSFER,N,5,128shd8923kjej47,
01006228B1D43104-202-M-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,202,M,"4,5,6,7,8,9,10,11,12,13,14,15",350919107002278605189793|517310691489319771000591|111935589967833377789770|162559732973776803401344|527057339285428276083232|888468150159956288752201|437100347291995167541276|733942647823162117054977|729785580508826679856026|446378362931951313653228|262054414883579802053487|664646087851271402774002,These are internal notes. @sec[202],These are M Row,john drew don,91.15,55.75,72.92,72.92,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-202-N-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,202,N,"4,5,6,7,8,9,10,11,12,13,14,15",835578588165911329206949|603542643667214930566392|793418574425698204911614|751792040576966476741079|960705251867727120366295|262479192063936631570952|84837165314817316671504|712786329945237951388035|471872204157929186065670|42800858571661220110221|83330716421491306156776|36583354566480007815780,These are internal notes. @sec[202],These are N Row,john drew don,91.15,55.75,72.92,72.92,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-202-O-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,202,O,"4,5,6,7,8,9,10,11,12,13,14,15",912368491432354022342382|664779317156413201641888|892342109046396874059076|529860976293993870509939|76533600415712860804231|61704973751583882635352|479435795080616561644746|667878067849217781067324|189677676979947445387846|52928248302878370139884|180852382041475362094084|940026003562779660738312,These are internal notes. @sec[202],These are O Row,john drew don,91.15,55.75,72.92,72.92,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-202-P-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,202,P,"4,5,6,7,8,9,10,11,12,13,14,15",70883637772258587251286|317829479850532483320658|49522141752206255994826|640958262821239365181710|57618165520065811007340|822815337211927386663427|739737690692426203279373|62832348822398275522196|823590328523338345839358|872835678618251746509976|928551846513810949609785|785221090154878807651999,These are internal notes. @sec[202],These are P Row,john drew don,91.15,55.75,72.92,72.92,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-202-Q-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,202,Q,"4,5,6,7,8,9,10,11,12,13,14,15",927847715318794221970334|26920333594729367669209|817315510198953811243002|314436838883445487511201|308628252459163917074444|896243991105407304363680|96855538840187978307717|136975855752840340481470|216499181166221496087032|326765222695743843178020|128101205921165489638679|761608097902164913744932,These are internal notes. @sec[202],These are Q Row,john drew don,91.15,55.75,72.92,72.92,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-203-B-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,4,203,B,"4,5,6,7",797437685039769273535807|737097347376161088504538|247426589413733926853879|119971823885393422932312,These are internal notes. @sec[203],These are B Row,john drew don,118.03,75.75,94.42,94.42,Y,N,2025-05-07,N,Y,CUSTOM,"2,4",MOBILE_TRANSFER,N,2,128shd8923kjej47,
01006228B1D43104-203-D-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,5,203,D,"4,5,6,7,8",745938154382680855209034|781634908461295795104431|39867995944134602182650|325278668462279317034466|570581618153335089504880,These are internal notes. @sec[203],These are D Row,john drew don,117.75,75.75,94.2,94.2,Y,N,2025-05-07,N,Y,CUSTOM,"3,5",MOBILE_TRANSFER,N,3,128shd8923kjej47,
01006228B1D43104-203-F-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,6,203,F,"4,5,6,7,8,9",531645215931496451453666|158116206273153804473671|353049914011199745572223|151905812149753806094276|742818158212331853051735|678845200261399895265413,These are internal notes. @sec[203],These are F Row,john drew don,117.56,75.75,94.05,94.05,Y,N,2025-05-07,N,Y,CUSTOM,"3,6",MOBILE_TRANSFER,N,3,128shd8923kjej47,
01006228B1D43104-203-G-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,2,203,G,"4,5",79385623229464973928882|380896331204929818865149,These are internal notes. @sec[203],These are G Row,john drew don,119.44,75.75,95.55,95.55,Y,N,2025-05-07,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47,
01006228B1D43104-203-H-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,6,203,H,"4,5,6,7,8,9",16312964553186287715408|284734066198343860152624|718398529591109697574739|388415906845700654363325|441421583848510972649121|789709714190375981469007,These are internal notes. @sec[203],These are H Row,john drew don,117.56,75.75,94.05,94.05,Y,N,2025-05-07,N,Y,CUSTOM,"3,6",MOBILE_TRANSFER,N,3,128shd8923kjej47,
01006228B1D43104-203-J-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,7,203,J,"4,5,6,7,8,9,10",468908622087743383149531|944839384240796712460163|93501946877478084045682|28293659303726834151566|92779715981928974896670|505245981400289438265663|729165845502653009574674,These are internal notes. @sec[203],These are J Row,john drew don,117.42,75.75,93.94,93.94,Y,N,2025-05-07,N,Y,CUSTOM,"4,7",MOBILE_TRANSFER,N,4,128shd8923kjej47,
01006228B1D43104-203-K-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,7,203,K,"4,5,6,7,8,9,10",11509501979173777396577|582871628290708517098197|465715449040389127449026|16649404085818965876589|102530265450726941662369|51912893576426234176144|54461307655368985931017,These are internal notes. @sec[203],These are K Row,john drew don,91.49,55.75,73.19,73.19,Y,N,2025-05-07,N,Y,CUSTOM,"4,7",MOBILE_TRANSFER,N,4,128shd8923kjej47,
01006228B1D43104-203-L-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,7,203,L,"4,5,6,7,8,9,10",526481727726628833469136|68474199497743869311676|628650076234119968295197|24200286906604948581360|722116606399324875407463|74688312090208671505269|919700956445409146036325,These are internal notes. @sec[203],These are L Row,john drew don,91.49,55.75,73.19,73.19,Y,N,2025-05-07,N,Y,CUSTOM,"4,7",MOBILE_TRANSFER,N,4,128shd8923kjej47,
01006228B1D43104-203-M-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,8,203,M,"4,5,6,7,8,9,10,11",574943907972882854354365|550212859161767085154787|835087968643321921976280|761340292764683032064853|6577185157224174807822|321213891248972346851462|894878066971250859900270|792526416389509637121424,These are internal notes. @sec[203],These are M Row,john drew don,91.39,55.75,73.11,73.11,Y,N,2025-05-07,N,Y,CUSTOM,"4,8",MOBILE_TRANSFER,N,4,128shd8923kjej47,
01006228B1D43104-203-N-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,8,203,N,"4,5,6,7,8,9,10,11",437508609415315675095959|720108937722963718070763|40753038836233473632070|632955420914713142659364|89186788676514098780171|217532233799644039042738|36584091464827846943604|119171233939679227158686,These are internal notes. @sec[203],These are N Row,john drew don,91.39,55.75,73.11,73.11,Y,N,2025-05-07,N,Y,CUSTOM,"4,8",MOBILE_TRANSFER,N,4,128shd8923kjej47,
01006228B1D43104-203-O-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,8,203,O,"4,5,6,7,8,9,10,11",97934046845611977592612|392931296114289061567964|227706681533283354548382|304736642516307169828637|653263170093292094425924|659196170620445514030774|175139303365266908777202|776236138405552439339254,These are internal notes. @sec[203],These are O Row,john drew don,91.39,55.75,73.11,73.11,Y,N,2025-05-07,N,Y,CUSTOM,"4,8",MOBILE_TRANSFER,N,4,128shd8923kjej47,
01006228B1D43104-203-P-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,9,203,P,"4,5,6,7,8,9,10,11,12",402101656967151778793555|852868271292241096348136|643352539917124576035390|593295952633953247366499|300705693227814701605768|171748842863407349893444|130890176743366445908332|946611351377972193520275|667727902656241337113013,These are internal notes. @sec[203],These are P Row,john drew don,91.31,55.75,73.05,73.05,Y,N,2025-05-07,N,Y,CUSTOM,"5,9",MOBILE_TRANSFER,N,5,128shd8923kjej47,
01006228B1D43104-203-Q-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,9,203,Q,"4,5,6,7,8,9,10,11,12",580883266195723290808653|950446709432702485916058|653280604505202612895149|25566884507257476264952|470462709233831336370341|775430967159946065053521|808504698000438746726422|314371697054249350562688|482217321575191322619265,These are internal notes. @sec[203],These are Q Row,john drew don,91.31,55.75,73.05,73.05,Y,N,2025-05-07,N,Y,CUSTOM,"5,9",MOBILE_TRANSFER,N,5,128shd8923kjej47,
01006228B1D43104-203-R-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,12,203,R,"4,5,6,7,8,9,10,11,12,13,14,15",96011087217276494674500|694384876438173829416742|577865011374757483422066|498031756599614254848876|764237181235438489816548|522768880330495943968829|861679334057706303607063|661298960937256974859315|596558623124250552129621|303358147482411138343065|754289734151810746241281|255367077791412428248335,These are internal notes. @sec[203],These are R Row,john drew don,91.15,55.75,72.92,72.92,Y,N,2025-05-07,N,Y,CUSTOM,"6,12",MOBILE_TRANSFER,N,6,128shd8923kjej47,
01006228B1D43104-203-S-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,7,203,S,"4,5,6,7,8,9,10",228540309840697863087848|309845540419330150206314|504337263661982065341872|587988129327566965340073|955111855235225810809250|70524915705559159951703|889008581053731891494211,These are internal notes. @sec[203],These are S Row,john drew don,91.49,55.75,73.19,73.19,Y,N,2025-05-07,N,Y,CUSTOM,"4,7",MOBILE_TRANSFER,N,4,128shd8923kjej47,
01006228B1D43104-204-L-4,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,2,204,L,"4,5",327267532725303948002556|4900589253485935233956,These are internal notes. @sec[204],These are L Row,john drew don,66.31,35.75,53.05,53.05,Y,N,2025-05-07,N,Y,CUSTOM,"1,2",MOBILE_TRANSFER,N,1,128shd8923kjej47,
01006228B1D43104-207-C-9,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,3,207,C,"9,10,11",996373117997291589830918|26209080129635777942287|59832969184874413676227,These are internal notes. @sec[207],These are C Row,john drew don,92.56,55.75,74.05,74.05,Y,N,2025-05-07,N,Y,CUSTOM,"2,3",MOBILE_TRANSFER,N,2,128shd8923kjej47,
01006228B1D43104-207-D-5,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,8,207,D,"5,6,7,8,9,10,11,12",961389361060255131678774|766599351282458264581973|756507330001133625100744|23421633235580935800192|541799796726608532967867|536883186568190774814428|13284189796473603272439|375796236509542963739535,These are internal notes. @sec[207],These are D Row,john drew don,91.39,55.75,73.11,73.11,Y,N,2025-05-07,N,Y,CUSTOM,"4,8",MOBILE_TRANSFER,N,4,128shd8923kjej47,
01006228B1D43104-207-E-5,Nate Bargatze: Big Dumb Eyes World Tour,"Scope Arena, Norfolk, VA",2025-06-08T11:00:00.000Z,01006228B1D43104,8,207,E,"5,6,7,8,9,10,11,12",411848487167137526125017|41842515468860366245312|47341104586622883251619|900328588935722318453383|301997790050648009695239|927455189524556816312495|257065431289724654729838|294065678045429815007746,These are internal notes. @sec[207],These are E Row,john drew don,91.39,55.75,73.11,73.11,Y,N,2025-05-07,N,Y,CUSTOM,"4,8",MOBILE_TRANSFER,N,4,128shd8923kjej47,
